# Effective stiffness matrix C_ij (Voigt)
# RVE: CTEN_z85, L=0.5, applied_strain=0.01
,11,22,33,12,13,23
11,1.144884e+10,5.392637e+09,5.507406e+09,2.351532e+06,1.262253e+05,1.295244e+06
22,5.392637e+09,1.139445e+10,5.491261e+09,7.405702e+06,1.188208e+06,5.685744e+06
33,5.507406e+09,5.491261e+09,1.200859e+10,2.739721e+06,1.071897e+06,-1.912777e+06
12,2.351532e+06,7.405702e+06,2.739721e+06,2.981875e+09,1.426053e+06,1.101010e+06
13,1.262253e+05,1.188208e+06,1.071897e+06,1.426053e+06,3.057908e+09,2.415937e+06
23,1.295244e+06,5.685744e+06,-1.912777e+06,1.101010e+06,2.415937e+06,3.046017e+09

# Stress tensors per load case
load_case,S_11,S_22,S_33,S_12,S_13,S_23
utx,7.993075e+07,-3.282199e-04,-6.355400e-04,6.705029e+03,-3.314908e+03,3.808339e+02
uty,9.363167e-04,7.957590e+07,-3.558874e-04,1.504927e+04,7.678187e+03,6.392169e+04
utz,1.360042e-03,2.306153e-03,8.411327e+07,-7.598806e+03,5.863903e+03,-4.500344e+04
ss12,1.550433e+04,2.173895e+04,4.849820e+03,2.981872e+07,1.445298e+04,1.316896e+04
ss13,4.774030e+03,1.300151e+04,1.180678e+04,1.445298e+04,3.057907e+07,1.655797e+04
ss23,1.555673e+04,6.318493e+04,-1.867488e+04,1.316896e+04,1.655797e+04,3.046017e+07

# Strain tensors per load case
load_case,E_11,E_22,E_33,E_12,E_13,E_23
utx,9.577267e-03,-3.229421e-03,-3.105542e-03,3.625877e-06,4.766106e-07,2.610212e-07
uty,-3.227172e-03,9.573589e-03,-3.096226e-03,-1.621633e-05,8.976301e-09,1.471720e-06
utz,-3.270496e-03,-3.271227e-03,9.772311e-03,-1.668994e-06,-2.406227e-07,-6.250073e-07
ss12,2.594720e-06,-4.691600e-06,-1.077216e-07,9.599654e-03,8.408553e-10,4.134925e-07
ss13,4.924889e-07,-1.027424e-07,-2.978999e-08,1.300917e-07,9.669246e-03,-2.245676e-06
ss23,-6.732777e-08,7.795262e-07,-4.281021e-07,1.033098e-06,-2.735386e-06,9.656887e-03
