run_id,L,L_mesh,Is_Porous,E_matrix,nu_matrix,VoF_sphere,r_avg,VoF_void_sphere,VoF_incl_sphere,E_sphere_inclusion,sphericity_avg,PBC_Method,Bending_PBC_Type,Growth_Direction,generate_channels,channel_vof_target,E_eff,nu_eff,G_eff,D_rve,E_bending,porosity,N_membrane,B_coupling,D_classical,l_squared,l,D_ratio,E_bending_material
HOM_L024,0.24,0.033,Composite,9.43e9,0.33,0.0,0.04,0.0,0.0,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,9430000283.899149,0.329999994179235,3545112856.7289925,2905016.864568412,10507150117.796629,-4.843834222612031e-09,0.0025435052672643605,0.023122775282241898,2925829.2753363973,-0.00010192244660060579,0.0,0.9928866626144506,9362921510.333948
HOM_L032,0.32,0.033,Composite,9.43e9,0.33,0.0,0.04,0.0,0.0,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,9430000248.962414,0.3299999922001741,3545112818.59489,9416333.909904046,10776138965.496878,-1.1389784670967629e-09,-181.01854027997888,-1645.6231023713335,9247065.31621275,0.000466279550144682,0.02159350712933594,1.0183051149638276,9602617487.628592
HOM_L040,0.40,0.033,Composite,9.43e9,0.33,0.0,0.04,0.0,0.0,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,9430000250.327475,0.32999999417923526,3545112844.108053,23383995.417268228,10961247851.844479,-1.2837515495078833e-09,0.01593684793988359,0.14488043660217328,22575843.093519878,0.0014247648087766305,0.037746056863951105,1.0357972156521729,9767568002.888493
