run_id,L,L_mesh,Is_Porous,E_matrix,nu_matrix,VoF_sphere,r_avg,VoF_void_sphere,VoF_incl_sphere,E_sphere_inclusion,sphericity_avg,PBC_Method,Bending_PBC_Type,Growth_Direction,generate_channels,channel_vof_target,E_x,nu_x,porosity,V_solid,phi_inclusion,phi_soft_total,E_z,nu_z,E_eff,nu_eff,G_eff,E_anisotropy
BRKP_p020_und_s1,0.50,0.0330,Composite,9.37e9,0.33,0.0300,0.030,0.0100,0.0200,2.2e9,0.85,Gmsh,Lesicar,Z,No,0.0,8916884027.86727,0.33032577054007184,0.010372023653438589,0.12370349704332018,0.019171938865277127,0.029543962518715716,8967376176.598051,0.33073492043095387,8916884027.86727,0.33032577054007184,MISSING,1.005662532850375
BRKP_p020_und_s2,0.50,0.0330,Composite,9.37e9,0.33,0.0300,0.030,0.0100,0.0200,2.2e9,0.85,Gmsh,Lesicar,Z,No,0.0,8927160902.180199,0.33031143930883033,0.010634053231392215,0.12367074334607597,0.0189096108827842,0.029543664114176416,8958409859.310833,0.33075335997124594,8927160902.180199,0.33031143930883033,MISSING,1.003500436193886
BRKP_p020_und_s3,0.50,0.0330,Composite,9.37e9,0.33,0.0300,0.030,0.0100,0.0200,2.2e9,0.85,Gmsh,Lesicar,Z,No,0.0,8927364275.223703,0.33042518298008605,0.010105870293408925,0.12373676621332388,0.019379743622749857,0.02948561391615878,8956944741.742275,0.3306051469577318,8927364275.223703,0.33042518298008605,MISSING,1.0033134602337968
BRKP_p020_drn_s1,0.50,0.0330,Composite,9.37e9,0.33,0.0300,0.030,0.0100,0.0200,2.2e9,0.85,Gmsh,Lesicar,Z,No,0.0,8897631923.221424,0.32677474111801136,0.010190580004028504,0.12372617749949644,0.019356329631948777,0.02954690963597728,8936883960.434834,0.3275456968298565,8897631923.221424,0.32677474111801136,MISSING,1.0044115150584019
BRKP_p020_drn_s2,0.50,0.0330,Composite,9.37e9,0.33,0.0300,0.030,0.0100,0.0200,2.2e9,0.85,Gmsh,Lesicar,Z,No,0.0,8905470242.750566,0.3268550098568655,0.009885220375991821,0.12376434745300102,0.019623272655732826,0.029508493031724647,8938544317.726076,0.32759534025256254,8905470242.750566,0.3268550098568655,MISSING,1.0037139055068354
BRKP_p020_drn_s3,0.50,0.0330,Composite,9.37e9,0.33,0.0300,0.030,0.0100,0.0200,2.2e9,0.85,Gmsh,Lesicar,Z,No,0.0,8898467964.034023,0.32668326714337736,0.010081305529876516,0.12373983680876544,0.01944499194846827,0.029526297478344787,8945542908.774765,0.32779138223339754,8898467964.034023,0.32668326714337736,MISSING,1.0052902302880686
BRKP_p040_und_s1,0.50,0.0330,Composite,9.37e9,0.33,0.0500,0.030,0.0100,0.0400,2.2e9,0.85,Gmsh,Lesicar,Z,No,0.0,8644526570.046461,0.33072263687561926,0.00980308173804656,0.12377461478274418,0.039425125956728035,0.049228207694774595,8697518944.28251,0.33163072199296234,8644526570.046461,0.33072263687561926,MISSING,1.0061301650017098
BRKP_p040_und_s2,0.50,0.0330,Composite,9.37e9,0.33,0.0500,0.030,0.0100,0.0400,2.2e9,0.85,Gmsh,Lesicar,Z,No,0.0,8627550807.729046,0.3307044428906205,0.011082683365675194,0.1236146645792906,0.038140608366903805,0.049223291732579,8704423281.69152,0.33162389820708377,8627550807.729046,0.3307044428906205,MISSING,1.008910115474905
BRKP_p040_und_s3,0.50,0.0330,Composite,9.37e9,0.33,0.0500,0.030,0.0100,0.0400,2.2e9,0.85,Gmsh,Lesicar,Z,No,0.0,8647657040.187302,0.33084498293848813,0.0102086011411473,0.12372392485735659,0.039012050734910986,0.049220651876058286,8696048817.640799,0.33158914139922335,8647657040.187302,0.33084498293848813,MISSING,1.0055959408691408
BRKP_p040_drn_s1,0.50,0.0330,Composite,9.37e9,0.33,0.0500,0.030,0.0100,0.0400,2.2e9,0.85,Gmsh,Lesicar,Z,No,0.0,8606923903.29341,0.3236909553746261,0.010177466616703157,0.1237278166729121,0.03904944301240576,0.04922690962910892,8656838720.341402,0.3250235408044252,8606923903.29341,0.3236909553746261,MISSING,1.0057993793844155
