run_id,L,L_mesh,Is_Porous,E_matrix,nu_matrix,VoF_sphere,r_avg,VoF_void_sphere,VoF_incl_sphere,E_sphere_inclusion,sphericity_avg,PBC_Method,Bending_PBC_Type,Growth_Direction,generate_channels,channel_vof_target,E_eff,nu_eff,G_eff,D_rve,E_bending,porosity,N_membrane,B_coupling,D_classical,l_squared,l,D_ratio,E_bending_material
HOM_L048,0.48,0.033,Composite,9.43e9,0.33,0.0,0.04,0.0,0.0,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,9430000230.543972,0.3299999941792353,3545112836.670656,52861147.167030506,11949586581.08871,8.141912699599629e-10,-1.374730942855725,-12.497554093680435,46813268.14051173,0.007404411693180288,0.08604889129547393,1.1291915575807663,10648276648.314934
HOM_L064,0.64,0.033,Composite,9.43e9,0.33,0.0,0.04,0.0,0.0,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,9430000242.288166,0.32999999220017373,3545112816.0857754,165683274.33343455,11850591254.241552,-4.312112888982256e-10,0.03722333262885513,0.3383939348232149,147953044.9546876,0.012210244092316384,0.1104999732683967,1.119836867055876,10560061927.660133
HOM_L080,0.80,0.033,Composite,9.43e9,0.33,0.0,0.04,0.0,0.0,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,9430000243.493044,0.32999999417923503,3545112841.5387206,404802015.8567786,11859434058.304058,-5.589979590325811e-10,0.03372183899045922,0.30656217430167737,361213489.23452705,0.019211538783545992,0.138605695350321,1.1206724774166743,10567941734.915192
HOM_L096,0.96,0.033,Composite,9.43e9,0.33,0.0,0.04,0.0,0.0,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,9430000237.213367,0.32999999417923515,3545112839.1779456,837429111.1039397,11831624223.270273,1.0693812502182709e-10,-0.08251309921737024,-0.7501190878588733,749012290.7779288,0.027062154143712783,0.1645057875690481,1.1180445520248814,10543160390.809746
