run_id,L,L_mesh,Is_Porous,E_matrix,nu_matrix,VoF_sphere,r_avg,VoF_void_sphere,VoF_incl_sphere,E_sphere_inclusion,sphericity_avg,PBC_Method,Bending_PBC_Type,Growth_Direction,generate_channels,channel_vof_target,E_x,nu_x,porosity,V_solid,phi_inclusion,phi_soft_total,E_z,nu_z,E_eff,nu_eff,G_eff,E_anisotropy
GASD_v025_s1,0.50,0.033,Composite,9.4632e+09,0.33,0.0450,0.035,0.025,0.02,2.2e9,0.80,Gmsh,Lesicar,Z,No,0,8740046326.176994,0.3301950909500036,0.025343266017622268,0.12183209174779722,0.019130512017355272,0.04447377803497754,8845944938.196766,0.3309635520005969,8740046326.176994,0.3301950909500036,MISSING,1.0121164817745414
GASD_v025_s2,0.50,0.033,Composite,9.4632e+09,0.33,0.0450,0.035,0.025,0.02,2.2e9,0.80,Gmsh,Lesicar,Z,No,0,8762422894.389555,0.33021887678121586,0.0246601778387614,0.12191747777015483,0.01974668571577709,0.04440686355453849,8837501251.573359,0.3309567539532937,8762422894.389555,0.33021887678121586,MISSING,1.008568218869221
GASD_v030_s1,0.50,0.033,Composite,9.4632e+09,0.33,0.0500,0.035,0.030,0.02,2.2e9,0.80,Gmsh,Lesicar,Z,No,0,8680041892.359163,0.3303521981696527,0.030237490726022997,0.12122031365924713,0.019090737136671976,0.04932822786269497,8758855532.802637,0.3308850490553028,8680041892.359163,0.3303521981696527,MISSING,1.009079868671239
GASD_v030_s2,0.50,0.033,Composite,9.4632e+09,0.33,0.0500,0.035,0.030,0.02,2.2e9,0.80,Gmsh,Lesicar,Z,No,0,8680367778.218435,0.3302691319224833,0.03056217760755331,0.12117972779905584,0.018756600865525996,0.049318778473079306,8769190800.831549,0.33085422526676045,8680367778.218435,0.3302691319224833,MISSING,1.0102326335568403
GASD_v035_s1,0.50,0.033,Composite,9.4632e+09,0.33,0.0550,0.035,0.035,0.02,2.2e9,0.80,Gmsh,Lesicar,Z,No,0,8598559122.928778,0.33030951774662154,0.035360090377836384,0.12057998870277045,0.018941078717098492,0.054301169094934876,8693301898.593256,0.33092690173659955,8598559122.928778,0.33030951774662154,MISSING,1.0110184478945825
GASD_v035_s2,0.50,0.033,Composite,9.4632e+09,0.33,0.0550,0.035,0.035,0.02,2.2e9,0.80,Gmsh,Lesicar,Z,No,0,8601319614.358374,0.33028848750131634,0.034567532453284144,0.12067905844333948,0.019775406366107973,0.05434293881939212,8714376410.216253,0.33091698701626915,8601319614.358374,0.33028848750131634,MISSING,1.0131441221727364
GASD_v040_s1,0.50,0.033,Composite,9.4632e+09,0.33,0.0600,0.035,0.040,0.02,2.2e9,0.80,Gmsh,Lesicar,Z,No,0,8535254591.229329,0.3303712173900154,0.03941054223124851,0.12007368222109394,0.01978750613815805,0.059198048369406564,8627955741.386007,0.33085163451544203,8535254591.229329,0.3303712173900154,MISSING,1.0108609707145626
GASD_v040_s2,0.50,0.033,Composite,9.4632e+09,0.33,0.0600,0.035,0.040,0.02,2.2e9,0.80,Gmsh,Lesicar,Z,No,0,8504444274.664017,0.33025396699216536,0.0396931209518121,0.12003835988102349,0.01946690950789076,0.05916003045970286,8641188335.644922,0.3308945607184812,8504444274.664017,0.33025396699216536,MISSING,1.0160791295191722
GASD_v045_s1,0.50,0.033,Composite,9.4632e+09,0.33,0.0650,0.035,0.045,0.02,2.2e9,0.80,Gmsh,Lesicar,Z,No,0,8441976820.073141,0.3302793706458378,0.04447312048677965,0.11944085993915254,0.01966322550481081,0.06413634599159046,8559105585.531276,0.33105694429261157,8441976820.073141,0.3302793706458378,MISSING,1.013874566106321
GASD_v045_s2,0.50,0.033,Composite,9.4632e+09,0.33,0.0650,0.035,0.045,0.02,2.2e9,0.80,Gmsh,Lesicar,Z,No,0,8445854803.659304,0.3303283445608031,0.04453309329920718,0.1194333633375991,0.019613212667180413,0.0641463059663876,8566166052.464332,0.3309674738412153,8445854803.659304,0.3303283445608031,MISSING,1.0142450055798853
GASD_v050_s1,0.50,0.033,Composite,9.4632e+09,0.33,0.0700,0.035,0.050,0.02,2.2e9,0.80,Gmsh,Lesicar,Z,No,0,8361922968.563735,0.33026576336166213,0.053208719404310045,0.11834891007446124,0.01590430702853496,0.069113026432845,8486818966.654941,0.3307054740577037,8361922968.563735,0.33026576336166213,MISSING,1.014936277045453
GASD_v050_s2,0.50,0.033,Composite,9.4632e+09,0.33,0.0700,0.035,0.050,0.02,2.2e9,0.80,Gmsh,Lesicar,Z,No,0,8360944314.559989,0.33026109147660787,0.049812337200108914,0.11877345784998639,0.019329257305614078,0.06914159450572299,8490426994.169654,0.33105800292364235,8360944314.559989,0.33026109147660787,MISSING,1.0154866094950759
