run_id,L,L_mesh,Is_Porous,E_matrix,nu_matrix,VoF_sphere,r_avg,VoF_void_sphere,VoF_incl_sphere,E_sphere_inclusion,sphericity_avg,PBC_Method,Bending_PBC_Type,Growth_Direction,generate_channels,channel_vof_target,E_x,nu_x,porosity,V_solid,phi_inclusion,phi_soft_total,E_z,nu_z,E_eff,nu_eff,G_eff,E_anisotropy
MSEED_z35_s2,0.50,0.033,Composite,4.660e9,0.33,0.029,0.033,0.010,0.019,2.2e9,0.82,Gmsh,Lesicar,Z,No,0,4301927076.423953,0.3350961197239326,0.010983394689077386,0.12362707566386533,0.04050392988617091,0.051487324575248294,4313764481.531039,0.3349871184596272,4301927076.423953,0.3350961197239326,MISSING,1.0027516517357906
MSEED_z35_s3,0.50,0.033,Composite,4.660e9,0.33,0.029,0.033,0.010,0.019,2.2e9,0.82,Gmsh,Lesicar,Z,No,0,4356978368.954289,0.3339379034047304,0.011660918942126841,0.12354238513223414,0.03221629570623463,0.04387721464836147,4362756290.812667,0.33383495780778943,4356978368.954289,0.3339379034047304,MISSING,1.001326130489779
MSEED_z35_s4,0.50,0.033,Composite,4.660e9,0.33,0.029,0.033,0.010,0.019,2.2e9,0.82,Gmsh,Lesicar,Z,No,0,4392533780.36242,0.33347596969595866,0.010133941114162326,0.12373325736072971,0.029571013036814975,0.0397049541509773,4395403896.46787,0.33342731778132934,4392533780.36242,0.33347596969595866,MISSING,1.0006534078618317
MSEED_z35_s5,0.50,0.033,Composite,4.660e9,0.33,0.029,0.033,0.010,0.019,2.2e9,0.82,Gmsh,Lesicar,Z,No,0,4365845812.479547,0.33354596770090783,0.012931291728421002,0.12338358853394737,0.02984687496581273,0.04277816669423373,4368816932.161007,0.3335756713666963,4365845812.479547,0.33354596770090783,MISSING,1.0006805370159815
MSEED_z45_s1,0.50,0.033,Composite,4.650e9,0.33,0.030,0.035,0.010,0.020,2.2e9,0.80,Gmsh,Lesicar,Z,No,0,4292635647.7959027,0.3352676507236715,0.010616027649582804,0.12367299654380215,0.04063251572162585,0.051248543371208655,4291590228.575022,0.3353271054717635,4292635647.7959027,0.3352676507236715,MISSING,1.000243597166831
MSEED_z45_s2,0.50,0.033,Composite,4.650e9,0.33,0.030,0.035,0.010,0.020,2.2e9,0.80,Gmsh,Lesicar,Z,No,0,4352239290.387025,0.33366472775602407,0.012712048616322136,0.12341099392295973,0.031176970817995198,0.04388901943431733,4354226089.117147,0.33372495876421693,4352239290.387025,0.33366472775602407,MISSING,1.0004565003432855
MSEED_z45_s3,0.50,0.033,Composite,4.650e9,0.33,0.030,0.035,0.010,0.020,2.2e9,0.80,Gmsh,Lesicar,Z,No,0,4373437805.220737,0.333652734763541,0.010605447561005121,0.12367431905487436,0.03048129027682478,0.0410867378378299,4375232225.40903,0.3337184912949077,4373437805.220737,0.333652734763541,MISSING,1.0004102996928756
MSEED_z45_s4,0.50,0.033,Composite,4.650e9,0.33,0.030,0.035,0.010,0.020,2.2e9,0.80,Gmsh,Lesicar,Z,No,0,4308179634.331531,0.33490164229647523,0.010316069690503582,0.12371049128868705,0.04049714177264718,0.050813211463150765,4312314366.64412,0.3347703186397087,4308179634.331531,0.33490164229647523,MISSING,1.000959739997757
MSEED_z45_s5,0.50,0.033,Composite,4.650e9,0.33,0.030,0.035,0.010,0.020,2.2e9,0.80,Gmsh,Lesicar,Z,No,0,4332561150.285817,0.33417432553647963,0.011314900100799719,0.12358563748740004,0.03509927658183187,0.04641417668263159,4341077224.817944,0.33416757551084497,4332561150.285817,0.33417432553647963,MISSING,1.0019655982308673
MSEED_z55_s1,0.50,0.033,Composite,4.635e9,0.33,0.033,0.037,0.010,0.023,2.2e9,0.78,Gmsh,Lesicar,Z,No,0,4262274617.2776985,0.3352491331619659,0.01208076014290782,0.12348990498213652,0.04168612982007858,0.0537668899629864,4270433585.248137,0.33530798026825437,4262274617.2776985,0.3352491331619659,MISSING,1.0019142285992941
MSEED_z55_s2,0.50,0.033,Composite,4.635e9,0.33,0.033,0.037,0.010,0.023,2.2e9,0.78,Gmsh,Lesicar,Z,No,0,4278403915.1042595,0.3351015866875834,0.011518917008409346,0.12356013537394883,0.04041092707663552,0.05192984408504486,4282200483.844082,0.3350141568674194,4278403915.1042595,0.3351015866875834,MISSING,1.0008873796899864
MSEED_z55_s3,0.50,0.033,Composite,4.635e9,0.33,0.033,0.037,0.010,0.023,2.2e9,0.78,Gmsh,Lesicar,Z,No,0,4272240370.497534,0.33498966550309806,0.012337462164758506,0.12345781722940519,0.040770075343601775,0.05310753750836028,4278757359.8016696,0.3349251183180515,4272240370.497534,0.33498966550309806,MISSING,1.001525426647138
MSEED_z55_s4,0.50,0.033,Composite,4.635e9,0.33,0.033,0.037,0.010,0.023,2.2e9,0.78,Gmsh,Lesicar,Z,No,0,4304801415.1881,0.3343343225686135,0.012317188174829852,0.12346035147814627,0.0350081185177622,0.04732530669259205,4306733845.976733,0.33438998853991464,4304801415.1881,0.3343343225686135,MISSING,1.0004489012621618
MSEED_z55_s5,0.50,0.033,Composite,4.635e9,0.33,0.033,0.037,0.010,0.023,2.2e9,0.78,Gmsh,Lesicar,Z,No,0,4247958008.438982,0.33591227487920094,0.010357646083008376,0.12370529423962395,0.04752647006895927,0.057884116151967646,4249794421.3874884,0.33579936658744847,4247958008.438982,0.33591227487920094,MISSING,1.0004323048732728
MSEED_z65_s1,0.50,0.033,Composite,4.626e9,0.33,0.040,0.039,0.010,0.030,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4182697552.161215,0.3370210630989391,0.009913401840499603,0.12376082476993755,0.05695635793122733,0.06686975977172693,4182939850.9905667,0.3369562558571355,4182697552.161215,0.3370210630989391,MISSING,1.000057928842889
