run_id,L,L_mesh,Is_Porous,E_matrix,nu_matrix,VoF_sphere,r_avg,VoF_void_sphere,VoF_incl_sphere,E_sphere_inclusion,sphericity_avg,PBC_Method,Bending_PBC_Type,Growth_Direction,generate_channels,channel_vof_target,E_eff,nu_eff,G_eff,D_rve,E_bending,porosity,N_membrane,B_coupling,D_classical,l_squared,l,D_ratio,E_bending_material
HXY_L024,0.24,0.033,Composite,9.43e9,0.33,0.0,0.04,0.0,0.0,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,9430000220.617426,0.329999994179235,3545112832.938871,2940456.386922966,10635331260.572073,1.8668472323568608e-09,-4824.039342718076,-43854.90335325123,2925829.255702091,7.163192325021191e-05,0.008463564453007485,1.0049993112866613,9477143727.153578
HXY_L032,0.32,0.033,Composite,9.43e9,0.33,0.0,0.04,0.0,0.0,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,9430000237.969538,0.329999992200174,3545112814.4622307,9400800.545963997,10758362441.21246,2.6755597737349035e-11,1264.9120208267504,11499.200251643708,9247065.305433126,0.0004234902489378256,0.02057887870943958,1.016625300617326,9586776826.747236
HXY_L040,0.4,0.033,Composite,9.43e9,0.33,0.0,0.04,0.0,0.0,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,9430000244.699121,0.3299999941792348,3545112841.9921308,23313563.292017773,10928232793.13333,-6.868956514693991e-10,-29.004546083879177,-263.6776931003939,22575843.08004534,0.0013005936708736074,0.0360637445486961,1.0326774158270307,9738148283.944155
