frame,time,S11,S22,S33,S12,S13,S23,E11,E22,E33,E12,E13,E23,sigma_1,sigma_2,sigma_3,sigma_vm,pressure,tresca,epsilon_1,epsilon_2,epsilon_3,W_density,W_total,vm_max,vm_mean,vm_std,sp1_max,sp1_min,sp3_max,sp3_min,press_max,press_min
10,1.0,0.0007376251576260984,49741854.32611424,0.002949113817066973,323676.4398819894,-142972.47603602865,-20687.10563474026,-0.0035585581443368305,0.009672381882039486,-0.0032503808086906272,-7.226220127216677e-05,2.8151002343456736e-05,-3.3775485771169145e-06,51157582.528512456,4414563.552958012,-5830291.751669554,52931438.556961134,-16580618.109934151,56987874.28018158,0.013117173012004902,-0.0016222384091246547,-0.008631491673868428,266691.19547292247,33336.39943411531,514256910.81881416,46737066.331020266,48765233.423292086,656023942.4300187,-84298422.56401774,194574757.43038177,-245210952.1073678,146518261.33333334,-358080949.3333333
