frame,time,S11,S22,S33,S12,S13,S23,E11,E22,E33,E12,E13,E23,sigma_1,sigma_2,sigma_3,sigma_vm,pressure,tresca,epsilon_1,epsilon_2,epsilon_3,W_density,W_total,vm_max,vm_mean,vm_std,sp1_max,sp1_min,sp3_max,sp3_min,press_max,press_min
10,1.0,81687248.14187436,0.001805086130161726,0.0030829802635707892,-180.270153111898,-92898.21994538567,23862.338469643608,0.009737337638575162,-0.0032343669883652414,-0.003245269634525385,1.1473363821822458e-06,-5.690544983097409e-06,-2.0345597401876344e-06,82239432.47393312,3129282.9338808544,-3681467.261052823,82811676.07537836,-27229082.715587575,85920899.73498614,0.010047375711293528,-0.002556571108259126,-0.004233103587349866,416554.8240387657,52069.35300484571,177555427.9853802,69943647.53780487,46394437.11377428,211698243.90178293,-3483086.242293383,36275288.267705515,-83846154.56182499,44447990.0,-96856240.0
