frame,time,S11,S22,S33,S12,S13,S23,E11,E22,E33,E12,E13,E23,sigma_1,sigma_2,sigma_3,sigma_vm,pressure,tresca,epsilon_1,epsilon_2,epsilon_3,W_density,W_total,vm_max,vm_mean,vm_std,sp1_max,sp1_min,sp3_max,sp3_min,press_max,press_min
10,1.0,6369.99554901712,53761.69867162725,15444.000679028415,4010.316222540822,33338791.406169306,16125.992957717064,-1.959075348993012e-06,1.1436085472277713e-06,2.8984703880243097e-07,4.3405322176839916e-07,0.009796978333122063,-7.336732423796933e-07,33493131.80702537,59280.265375513925,-33476836.37750092,58073546.449232094,-25191.89829989085,66969968.18452589,0.009828174885794233,2.042640393045903e-06,-0.00983074314595034,331319.1957067383,41414.899463342284,112319551.22653888,52007683.12387854,26628393.691198975,94800787.06940384,-20393686.413343158,14249701.334030516,-93529266.2689668,45853458.666666664,-46366056.0
