frame,time,S11,S22,S33,S12,S13,S23,E11,E22,E33,E12,E13,E23,sigma_1,sigma_2,sigma_3,sigma_vm,pressure,tresca,epsilon_1,epsilon_2,epsilon_3,W_density,W_total,vm_max,vm_mean,vm_std,sp1_max,sp1_min,sp3_max,sp3_min,press_max,press_min
10,1.0,9685.546908510441,-36406.16342513452,-6523.653749314338,48179.31693136446,15234.200390934346,30664797.897656653,-1.2942727386112072e-06,1.819614957984982e-07,-1.3165101126839766e-06,4.540646664115062e-06,-1.9395566940636273e-06,0.009748121056960943,30958840.400602356,4311.127703062905,-30996395.7985712,53832332.16405412,11081.423421979709,61955236.199173324,0.00982148124472941,-4.371021683679866e-06,-0.009819539044401195,302672.1997526381,37834.024969079765,114472615.81776977,45817498.04273565,29715635.751361728,92896562.6304791,-15274667.822261812,11492052.893672923,-99727513.29428276,47377069.333333336,-43921368.0
