frame,time,S11,S22,S33,S12,S13,S23,E11,E22,E33,E12,E13,E23,sigma_1,sigma_2,sigma_3,sigma_vm,pressure,tresca,epsilon_1,epsilon_2,epsilon_3,W_density,W_total,vm_max,vm_mean,vm_std,sp1_max,sp1_min,sp3_max,sp3_min,press_max,press_min
10,1.0,73482883.70593673,-0.0009940495367573021,-0.002117010383926754,-87525.60698595307,54964.65484252297,24693.150082110213,0.009766351325923971,-0.003321650890762854,-0.0032209693705489706,9.991324432911964e-06,-5.024820915384132e-06,-1.2484199934676602e-06,74316609.39436488,3557747.861272645,-4391473.552812274,75167208.92920941,-24494294.567608334,78708082.94717711,0.010301045064862815,-0.002392035790583149,-0.004685278209667573,379031.2591541436,47378.90739426795,352545622.77515817,62370547.20953778,47206360.54458729,251007391.5750482,-120261972.47115529,60396744.65195131,-302496826.5037343,215637002.66666666,-120935568.0
