frame,time,S11,S22,S33,S12,S13,S23,E11,E22,E33,E12,E13,E23,sigma_1,sigma_2,sigma_3,sigma_vm,pressure,tresca,epsilon_1,epsilon_2,epsilon_3,W_density,W_total,vm_max,vm_mean,vm_std,sp1_max,sp1_min,sp3_max,sp3_min,press_max,press_min
10,1.0,72731717.88502479,-0.0013456041339168223,-0.0015462290518826194,109638.95398369875,13194.61435576909,27288.017005783007,0.00973112613060428,-0.003330731578109779,-0.0031889494810719366,1.266990880499646e-05,-6.204465963870975e-07,-2.104377492750807e-06,73597292.13228537,3611411.6316482383,-4476985.88180014,74497047.4409104,-24243905.960711066,78074278.01408626,0.010279965621928105,-0.0024009363538094724,-0.004667584196695993,375520.9519839165,46940.118997989564,228879481.1656235,62626277.165372364,47510245.93030664,290208322.0844637,-24879114.20522777,68255829.57022052,-157274641.1472612,84351348.33333333,-137767824.0
