frame,time,S11,S22,S33,S12,S13,S23,E11,E22,E33,E12,E13,E23,sigma_1,sigma_2,sigma_3,sigma_vm,pressure,tresca,epsilon_1,epsilon_2,epsilon_3,W_density,W_total,vm_max,vm_mean,vm_std,sp1_max,sp1_min,sp3_max,sp3_min,press_max,press_min
10,1.0,-6.153516494578071e-06,78422706.91145478,-0.0005500208542912333,-1664.188817598091,-39116.195518893495,-25732.230141871114,-0.0032756801325150983,0.00980716488995963,-0.003273141934855374,1.9012153661172338e-06,-5.875992580253714e-07,1.1873956339246417e-06,79088264.62215242,3311424.3866717936,-3976982.097923615,79786215.33272421,-26140902.30363336,83065246.72007634,0.010191341035370345,-0.002521757313975981,-0.004411240898805348,401648.9533452012,50206.11916815015,172691041.2121368,65374398.832518056,47567310.045514025,201217816.8391325,-5515254.623338672,41528663.184699945,-76560382.66703463,48602480.0,-97889206.66666667
