frame,time,S11,S22,S33,S12,S13,S23,E11,E22,E33,E12,E13,E23,sigma_1,sigma_2,sigma_3,sigma_vm,pressure,tresca,epsilon_1,epsilon_2,epsilon_3,W_density,W_total,vm_max,vm_mean,vm_std,sp1_max,sp1_min,sp3_max,sp3_min,press_max,press_min
10,1.0,-0.00048161689494463644,-0.00044410560576579883,88735207.84711823,5229.0568124621,-4351.263568354024,9117.004518918297,-0.003240010627073337,-0.003237814762690139,0.009786006452582562,1.826477735926601e-06,3.053465204567092e-07,-1.557827977521917e-06,88995282.6078734,1929656.269159452,-2189731.0308398674,89245103.14524405,-29578402.615397427,91185013.63871309,0.00993113530260101,-0.0028312922059756987,-0.003791662033806371,447484.42438770714,55935.55304846339,178740441.68282625,79467786.3195848,41778508.8423403,218943812.05478895,-4907328.184169648,46536650.73093801,-73543656.13241515,44199984.666666664,-105486093.33333333
