frame,time,S11,S22,S33,S12,S13,S23,E11,E22,E33,E12,E13,E23,sigma_1,sigma_2,sigma_3,sigma_vm,pressure,tresca,epsilon_1,epsilon_2,epsilon_3,W_density,W_total,vm_max,vm_mean,vm_std,sp1_max,sp1_min,sp3_max,sp3_min,press_max,press_min
10,1.0,-0.0017994056375982836,0.000806242880003083,76393563.57074922,-23271.00632774512,9985.345600548902,-104753.22462944992,-0.003257368504553215,-0.003274577779700483,0.009755960793141708,1.1582239123804513e-06,-2.1049307929383328e-06,1.2113103996503035e-06,77139346.78394048,3662574.8696433883,-4408358.08382704,77947726.50392652,-25464521.189918846,81547704.86776811,0.01019481475083764,-0.0024357376028410426,-0.004535062639108398,392821.2066320295,49102.65082900369,179416667.92988482,65310878.06370975,47922804.83525533,208231301.40532687,-8357846.39495602,38366335.308604784,-86476705.2645423,51569066.833333336,-94921556.0
