frame,time,S11,S22,S33,S12,S13,S23,E11,E22,E33,E12,E13,E23,sigma_1,sigma_2,sigma_3,sigma_vm,pressure,tresca,epsilon_1,epsilon_2,epsilon_3,W_density,W_total,vm_max,vm_mean,vm_std,sp1_max,sp1_min,sp3_max,sp3_min,press_max,press_min
10,1.0,125868.94865572854,7928.625371990436,54393.19041523876,-94999.71216076678,28695587.977305647,8359.282633468818,2.5458985639603126e-06,-1.4775529951413136e-06,-5.790037179153636e-07,-6.403181405928058e-06,0.009775407891229935,3.6339679954865073e-06,29227860.632941883,3794.6686598246783,-29043464.53715863,50696664.09116381,-62730.25481431797,58271325.170100294,0.00988485007020655,-3.24879892269603e-06,-0.009881111929433077,281880.6228724409,35235.07785905511,125297259.09786922,42522690.20063401,30421611.60612443,110587843.12078026,-21262522.750001967,15750573.073606214,-113535856.09228423,53885698.666666664,-52580056.0
