# Effective stiffness matrix C_ij (Voigt)
# RVE: CTEN_z75, L=0.5, applied_strain=0.01
,11,22,33,12,13,23
11,1.239212e+10,5.928493e+09,5.968114e+09,8.821734e+04,-3.851144e+05,-4.824726e+04
22,5.928493e+09,1.239120e+10,5.967023e+09,1.904803e+06,-3.496190e+05,9.014535e+05
33,5.968114e+09,5.967023e+09,1.257883e+10,-1.385359e+05,-9.750061e+05,2.556153e+06
12,8.821734e+04,1.904803e+06,-1.385359e+05,3.220619e+09,3.744962e+05,-3.932473e+05
13,-3.851144e+05,-3.496190e+05,-9.750061e+05,3.744962e+05,3.242294e+09,-2.332495e+05
23,-4.824726e+04,9.014535e+05,2.556153e+06,-3.932473e+05,-2.332495e+05,3.245202e+09

# Stress tensors per load case
load_case,S_11,S_22,S_33,S_12,S_13,S_23
utx,8.557026e+07,-1.605246e-03,-6.749155e-04,-8.144705e+03,1.270766e+04,-1.072828e+04
uty,9.574056e-04,8.557136e+07,-9.584670e-04,2.229033e+04,-3.347043e+03,-2.150274e+03
utz,2.283309e-04,1.399548e-03,8.691109e+07,-3.355267e+03,-1.397165e+04,2.996996e+04
ss12,1.724852e+03,2.461271e+04,5.373567e+03,3.220619e+07,7.652886e+03,-7.004036e+03
ss13,6.306414e+03,-5.768780e+03,-1.379476e+04,7.652886e+03,3.242294e+07,2.652818e+03
ss23,4.123510e+03,1.057958e+04,3.484223e+04,-7.004030e+03,2.652818e+03,3.245203e+07

# Strain tensors per load case
load_case,E_11,E_22,E_33,E_12,E_13,E_23
utx,9.752058e-03,-3.239585e-03,-3.207623e-03,-9.387256e-07,4.032747e-06,3.106282e-07
uty,-3.239945e-03,9.747272e-03,-3.206772e-03,9.720177e-07,-1.044781e-06,-8.455380e-07
utz,-3.258102e-03,-3.256553e-03,9.798717e-03,1.545144e-06,-2.110540e-06,2.277092e-06
ss12,-3.982807e-07,3.596748e-07,4.856836e-07,9.766554e-03,1.117682e-06,-1.011673e-06
ss13,1.334298e-06,-5.968709e-07,-7.350471e-07,1.302180e-06,9.784211e-03,1.579412e-06
ss23,1.154116e-07,-3.834834e-07,8.132663e-07,-8.883183e-07,1.495592e-06,9.787743e-03
