run_id,L,L_mesh,Is_Porous,E_matrix,nu_matrix,VoF_sphere,r_avg,r_std,Mode,Disp,Mode2,Disp2,VoF_void_sphere,VoF_incl_sphere,E_sphere_inclusion,nu_sphere_inclusion,sphericity_avg,sphericity_std,min_distance,max_iterations,nlgeom_flag,PBC_Method,Kappa,Bending_Plane,Bending_PBC_Type,generate_channels,channel_vof_target,r_channel_avg,r_channel_std,Growth_Direction,Growth_Concentration,Inclusion_Type,K_inclusion,G_inclusion,full_tensor
STEEP_z55_s3,0.50,0.033,Composite,9.4348e+09,0.33,0.0482,0.039,0.010,Uniaxial Tension X,0.005,Simple Shear S12,0.005,0.0156,0.0326,2.2e9,0.48,0.72,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0218,0.022,0.005,Z,0.58,Liquid,2200000000.0,440029.33528897085,No
STEEP_z65_s1,0.50,0.033,Composite,9.4179e+09,0.33,0.0579,0.040,0.010,Uniaxial Tension X,0.005,Simple Shear S12,0.005,0.0148,0.0431,2.2e9,0.48,0.69,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0287,0.022,0.005,Z,0.61,Liquid,2200000000.0,440029.33528897085,No
STEEP_z65_s2,0.50,0.033,Composite,9.4179e+09,0.33,0.0579,0.040,0.010,Uniaxial Tension X,0.005,Simple Shear S12,0.005,0.0148,0.0431,2.2e9,0.48,0.69,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0287,0.022,0.005,Z,0.61,Liquid,2200000000.0,440029.33528897085,No
STEEP_z65_s3,0.50,0.033,Composite,9.4179e+09,0.33,0.0579,0.040,0.010,Uniaxial Tension X,0.005,Simple Shear S12,0.005,0.0148,0.0431,2.2e9,0.48,0.69,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0287,0.022,0.005,Z,0.61,Liquid,2200000000.0,440029.33528897085,No
STEEP_z75_s1,0.50,0.033,Composite,9.4010e+09,0.33,0.0728,0.042,0.010,Uniaxial Tension X,0.005,Simple Shear S12,0.005,0.014,0.0588,2.2e9,0.48,0.67,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0391,0.022,0.005,Z,0.64,Liquid,2200000000.0,440029.33528897085,No
STEEP_z75_s2,0.50,0.033,Composite,9.4010e+09,0.33,0.0728,0.042,0.010,Uniaxial Tension X,0.005,Simple Shear S12,0.005,0.014,0.0588,2.2e9,0.48,0.67,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0391,0.022,0.005,Z,0.64,Liquid,2200000000.0,440029.33528897085,No
STEEP_z75_s3,0.50,0.033,Composite,9.4010e+09,0.33,0.0728,0.042,0.010,Uniaxial Tension X,0.005,Simple Shear S12,0.005,0.014,0.0588,2.2e9,0.48,0.67,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0391,0.022,0.005,Z,0.64,Liquid,2200000000.0,440029.33528897085,No
STEEP_z85_s1,0.50,0.033,Composite,9.3841e+09,0.33,0.0979,0.044,0.010,Uniaxial Tension X,0.005,Simple Shear S12,0.005,0.0132,0.0847,2.2e9,0.48,0.64,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0565,0.022,0.005,Z,0.67,Liquid,2200000000.0,440029.33528897085,No
STEEP_z85_s2,0.50,0.033,Composite,9.3841e+09,0.33,0.0979,0.044,0.010,Uniaxial Tension X,0.005,Simple Shear S12,0.005,0.0132,0.0847,2.2e9,0.48,0.64,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0565,0.022,0.005,Z,0.67,Liquid,2200000000.0,440029.33528897085,No
STEEP_z85_s3,0.50,0.033,Composite,9.3841e+09,0.33,0.0979,0.044,0.010,Uniaxial Tension X,0.005,Simple Shear S12,0.005,0.0132,0.0847,2.2e9,0.48,0.64,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0565,0.022,0.005,Z,0.67,Liquid,2200000000.0,440029.33528897085,No
