run_id,L,L_mesh,Is_Porous,E_matrix,nu_matrix,VoF_sphere,r_avg,r_std,Mode,Disp,Mode2,Disp2,VoF_void_sphere,VoF_incl_sphere,E_sphere_inclusion,nu_sphere_inclusion,sphericity_avg,sphericity_std,min_distance,max_iterations,nlgeom_flag,PBC_Method,Kappa,Bending_Plane,Bending_PBC_Type,generate_channels,channel_vof_target,r_channel_avg,r_channel_std,Growth_Direction,Growth_Concentration,Inclusion_Type,K_inclusion,G_inclusion,full_tensor
GAS_v00,0.50,0.033,Composite,9.4632e+09,0.33,0.02,0.035,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.0,0.02,2.2e9,0.48,0.80,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.40,Liquid,2200000000.0,440029.33528897085,No
GAS_v02,0.50,0.033,Composite,9.4632e+09,0.33,0.04,0.035,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.02,0.02,2.2e9,0.48,0.80,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.40,Liquid,2200000000.0,440029.33528897085,No
GAS_v04,0.50,0.033,Composite,9.4632e+09,0.33,0.06,0.035,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.04,0.02,2.2e9,0.48,0.80,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.40,Liquid,2200000000.0,440029.33528897085,No
GAS_v06,0.50,0.033,Composite,9.4632e+09,0.33,0.08,0.035,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.06,0.02,2.2e9,0.48,0.80,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.40,Liquid,2200000000.0,440029.33528897085,No
GAS_v08,0.50,0.033,Composite,9.4632e+09,0.33,0.1,0.035,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.08,0.02,2.2e9,0.48,0.80,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.40,Liquid,2200000000.0,440029.33528897085,No
GAS_v10,0.50,0.033,Composite,9.4632e+09,0.33,0.12,0.035,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.1,0.02,2.2e9,0.48,0.80,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,No,0,0.022,0.005,Z,0.40,Liquid,2200000000.0,440029.33528897085,No
